_id,datetime,charge_MW
226,2019-03-14T16:30:00Z,-0.9578449529918602
227,2019-03-14T17:00:00Z,-1.232095445263746
228,2019-03-14T17:30:00Z,-1.3766262925918493
229,2019-03-14T18:00:00Z,-1.630328648108315
230,2019-03-14T18:30:00Z,-1.6212766732653447
231,2019-03-14T19:00:00Z,-1.4167800442848328
232,2019-03-14T19:30:00Z,-1.1692295238422679
233,2019-03-14T20:00:00Z,-0.9334753634033461
234,2019-03-14T20:30:00Z,-0.7397691755971216
235,2019-03-14T21:00:00Z,0
236,2019-03-14T21:30:00Z,0
237,2019-03-14T22:00:00Z,0
238,2019-03-14T22:30:00Z,0
239,2019-03-14T23:00:00Z,0
240,2019-03-14T23:30:00Z,0
241,2019-03-15T00:00:00Z,0
242,2019-03-15T00:30:00Z,0
243,2019-03-15T01:00:00Z,0
244,2019-03-15T01:30:00Z,0
245,2019-03-15T02:00:00Z,0
246,2019-03-15T02:30:00Z,0
247,2019-03-15T03:00:00Z,0
248,2019-03-15T03:30:00Z,0
249,2019-03-15T04:00:00Z,0
250,2019-03-15T04:30:00Z,0
251,2019-03-15T05:00:00Z,0
252,2019-03-15T05:30:00Z,0
253,2019-03-15T06:00:00Z,0
254,2019-03-15T06:30:00Z,0
255,2019-03-15T07:00:00Z,0.06591075399800207
256,2019-03-15T07:30:00Z,0.17179474329455638
257,2019-03-15T08:00:00Z,0.2900964128990813
258,2019-03-15T08:30:00Z,0.43001839776922907
259,2019-03-15T09:00:00Z,0.506391719353269
260,2019-03-15T09:30:00Z,0.5937969077377582
261,2019-03-15T10:00:00Z,0.6672112060067191
262,2019-03-15T10:30:00Z,0.8607505409598725
263,2019-03-15T11:00:00Z,0.9617274578905081
264,2019-03-15T11:30:00Z,0.9595748459605669
265,2019-03-15T12:00:00Z,0.9115480132376153
266,2019-03-15T12:30:00Z,0.9136556215725175
267,2019-03-15T13:00:00Z,0.9562588672099058
268,2019-03-15T13:30:00Z,1.011493337670378
269,2019-03-15T14:00:00Z,1.0243748952209861
270,2019-03-15T14:30:00Z,0.9884382351674638
271,2019-03-15T15:00:00Z,0.6869580440515684
272,2019-03-15T15:30:00Z,-0.48103045329576366
273,2019-03-15T16:00:00Z,-0.7698433594794505
274,2019-03-15T16:30:00Z,-1.086891855433763
275,2019-03-15T17:00:00Z,-1.2934241664164872
276,2019-03-15T17:30:00Z,-1.5038789322542363
277,2019-03-15T18:00:00Z,-1.6335838722592562
278,2019-03-15T18:30:00Z,-1.5714577516170603
279,2019-03-15T19:00:00Z,-1.3094271204338006
280,2019-03-15T19:30:00Z,-1.0820763478513151
281,2019-03-15T20:00:00Z,-0.7810992639346637
282,2019-03-15T20:30:00Z,-0.48728687702420537
283,2019-03-15T21:00:00Z,0
284,2019-03-15T21:30:00Z,0
285,2019-03-15T22:00:00Z,0
286,2019-03-15T22:30:00Z,0
287,2019-03-15T23:00:00Z,0
288,2019-03-15T23:30:00Z,0
289,2019-03-16T00:00:00Z,0
290,2019-03-16T00:30:00Z,0
291,2019-03-16T01:00:00Z,0
292,2019-03-16T01:30:00Z,0
293,2019-03-16T02:00:00Z,0
294,2019-03-16T02:30:00Z,0
295,2019-03-16T03:00:00Z,0
296,2019-03-16T03:30:00Z,0
297,2019-03-16T04:00:00Z,0
298,2019-03-16T04:30:00Z,0
299,2019-03-16T05:00:00Z,0
300,2019-03-16T05:30:00Z,0
301,2019-03-16T06:00:00Z,0
302,2019-03-16T06:30:00Z,0
303,2019-03-16T07:00:00Z,0.04716659256668361
304,2019-03-16T07:30:00Z,0.1078552534157414
305,2019-03-16T08:00:00Z,0.21843555772863305
306,2019-03-16T08:30:00Z,0.2623631969929068
307,2019-03-16T09:00:00Z,0.367229151489064
308,2019-03-16T09:30:00Z,0.5242710297330117
309,2019-03-16T10:00:00Z,0.6670313625010833
310,2019-03-16T10:30:00Z,1.0055665219928775
311,2019-03-16T11:00:00Z,1.3076774293734112
312,2019-03-16T11:30:00Z,1.4356940520508856
313,2019-03-16T12:00:00Z,1.4722449475352921
314,2019-03-16T12:30:00Z,1.3137982804431911
315,2019-03-16T13:00:00Z,1.1873486143891505
316,2019-03-16T13:30:00Z,0.8179468529507053
317,2019-03-16T14:00:00Z,0.6030837813603549
318,2019-03-16T14:30:00Z,0.3817333031900297
319,2019-03-16T15:00:00Z,0.2805540722869768
320,2019-03-16T15:30:00Z,-0.6055139562062966
321,2019-03-16T16:00:00Z,-0.9227269123456376
322,2019-03-16T16:30:00Z,-1.1303274431884085
323,2019-03-16T17:00:00Z,-1.2479119772585254
324,2019-03-16T17:30:00Z,-1.4345674493137355
325,2019-03-16T18:00:00Z,-1.5441456239640172
326,2019-03-16T18:30:00Z,-1.4877666665460167
327,2019-03-16T19:00:00Z,-1.2539721615023685
328,2019-03-16T19:30:00Z,-0.9952737577441084
329,2019-03-16T20:00:00Z,-0.7449667352301064
330,2019-03-16T20:30:00Z,-0.6328273167007814
331,2019-03-16T21:00:00Z,0
332,2019-03-16T21:30:00Z,0
333,2019-03-16T22:00:00Z,0
334,2019-03-16T22:30:00Z,0
335,2019-03-16T23:00:00Z,0
336,2019-03-16T23:30:00Z,0
