_id,datetime,charge_MW
175,2018-10-19T15:00:00Z,0.5428649097105627
176,2018-10-19T15:30:00Z,-0.9347699884671399
177,2018-10-19T16:00:00Z,-1.0298102092558938
178,2018-10-19T16:30:00Z,-1.2712674586392851
179,2018-10-19T17:00:00Z,-1.4903202728202078
180,2018-10-19T17:30:00Z,-1.6369704285006215
181,2018-10-19T18:00:00Z,-1.476356529743529
182,2018-10-19T18:30:00Z,-1.3796537035696206
183,2018-10-19T19:00:00Z,-1.044594469100105
184,2018-10-19T19:30:00Z,-0.8075905327763038
185,2018-10-19T20:00:00Z,-0.5619792228821203
186,2018-10-19T20:30:00Z,-0.3666871842451762
187,2018-10-19T21:00:00Z,0
188,2018-10-19T21:30:00Z,0
189,2018-10-19T22:00:00Z,0
190,2018-10-19T22:30:00Z,0
191,2018-10-19T23:00:00Z,0
192,2018-10-19T23:30:00Z,0
193,2018-10-20T00:00:00Z,0
194,2018-10-20T00:30:00Z,0
195,2018-10-20T01:00:00Z,0
196,2018-10-20T01:30:00Z,0
197,2018-10-20T02:00:00Z,0
198,2018-10-20T02:30:00Z,0
199,2018-10-20T03:00:00Z,0
200,2018-10-20T03:30:00Z,0
201,2018-10-20T04:00:00Z,0
202,2018-10-20T04:30:00Z,0
203,2018-10-20T05:00:00Z,0
204,2018-10-20T05:30:00Z,0
205,2018-10-20T06:00:00Z,0
206,2018-10-20T06:30:00Z,0
207,2018-10-20T07:00:00Z,0.01724068430838842
208,2018-10-20T07:30:00Z,0.052628528554204156
209,2018-10-20T08:00:00Z,0.14500868708817027
210,2018-10-20T08:30:00Z,0.31557140300617414
211,2018-10-20T09:00:00Z,0.5097215111352374
212,2018-10-20T09:30:00Z,0.7544510735993931
213,2018-10-20T10:00:00Z,0.9454299254044825
214,2018-10-20T10:30:00Z,0.9873927253015231
215,2018-10-20T11:00:00Z,1.1367722268494105
216,2018-10-20T11:30:00Z,1.1434110172620657
217,2018-10-20T12:00:00Z,1.1969978060594744
218,2018-10-20T12:30:00Z,1.1522601581599126
219,2018-10-20T13:00:00Z,1.050758558809904
220,2018-10-20T13:30:00Z,0.9629376401212184
221,2018-10-20T14:00:00Z,0.7446597767319801
222,2018-10-20T14:30:00Z,0.5582007512558067
223,2018-10-20T15:00:00Z,0.32655752635265545
224,2018-10-20T15:30:00Z,-1.067415429463181
225,2018-10-20T16:00:00Z,-1.0348181517879733
226,2018-10-20T16:30:00Z,-1.1597142670384493
227,2018-10-20T17:00:00Z,-1.389599606261171
228,2018-10-20T17:30:00Z,-1.518885423227569
229,2018-10-20T18:00:00Z,-1.6097535940047347
230,2018-10-20T18:30:00Z,-1.2031415488607728
231,2018-10-20T19:00:00Z,-1.058222652549997
232,2018-10-20T19:30:00Z,-0.8584320309984736
233,2018-10-20T20:00:00Z,-0.6150589075355106
234,2018-10-20T20:30:00Z,-0.484958388272164
235,2018-10-20T21:00:00Z,0
236,2018-10-20T21:30:00Z,0
237,2018-10-20T22:00:00Z,0
238,2018-10-20T22:30:00Z,0
239,2018-10-20T23:00:00Z,0
240,2018-10-20T23:30:00Z,0
241,2018-10-21T00:00:00Z,0
242,2018-10-21T00:30:00Z,0
243,2018-10-21T01:00:00Z,0
244,2018-10-21T01:30:00Z,0
245,2018-10-21T02:00:00Z,0
246,2018-10-21T02:30:00Z,0
247,2018-10-21T03:00:00Z,0
248,2018-10-21T03:30:00Z,0
249,2018-10-21T04:00:00Z,0
250,2018-10-21T04:30:00Z,0
251,2018-10-21T05:00:00Z,0
252,2018-10-21T05:30:00Z,0
253,2018-10-21T06:00:00Z,0
254,2018-10-21T06:30:00Z,0
255,2018-10-21T07:00:00Z,0.024938865277869548
256,2018-10-21T07:30:00Z,0.07777085739753067
257,2018-10-21T08:00:00Z,0.1905845405211043
258,2018-10-21T08:30:00Z,0.37460197504773385
259,2018-10-21T09:00:00Z,0.565620638843178
260,2018-10-21T09:30:00Z,0.8015937301703988
261,2018-10-21T10:00:00Z,0.9298456147347729
262,2018-10-21T10:30:00Z,0.8914524250070994
263,2018-10-21T11:00:00Z,1.0808240298007867
264,2018-10-21T11:30:00Z,1.1325603617439575
265,2018-10-21T12:00:00Z,1.1949299988922115
266,2018-10-21T12:30:00Z,1.140536970776246
267,2018-10-21T13:00:00Z,1.0239685756726902
268,2018-10-21T13:30:00Z,0.8926247575429155
269,2018-10-21T14:00:00Z,0.7786733948203046
270,2018-10-21T14:30:00Z,0.5290212345978359
271,2018-10-21T15:00:00Z,0.3704520291533645
272,2018-10-21T15:30:00Z,-0.8638919613620217
273,2018-10-21T16:00:00Z,-0.9231874826230042
274,2018-10-21T16:30:00Z,-1.2040615676929551
275,2018-10-21T17:00:00Z,-1.4453170979093062
276,2018-10-21T17:30:00Z,-1.7114289566580836
277,2018-10-21T18:00:00Z,-1.580225904950376
278,2018-10-21T18:30:00Z,-1.3264117531607522
279,2018-10-21T19:00:00Z,-1.1709718299993366
280,2018-10-21T19:30:00Z,-0.8150553117652515
281,2018-10-21T20:00:00Z,-0.5860266307235333
282,2018-10-21T20:30:00Z,-0.3734215031553805
283,2018-10-21T21:00:00Z,0
284,2018-10-21T21:30:00Z,0
285,2018-10-21T22:00:00Z,0
286,2018-10-21T22:30:00Z,0
287,2018-10-21T23:00:00Z,0
288,2018-10-21T23:30:00Z,0
289,2018-10-22T00:00:00Z,0
290,2018-10-22T00:30:00Z,0
291,2018-10-22T01:00:00Z,0
292,2018-10-22T01:30:00Z,0
293,2018-10-22T02:00:00Z,0
294,2018-10-22T02:30:00Z,0
295,2018-10-22T03:00:00Z,0
296,2018-10-22T03:30:00Z,0
297,2018-10-22T04:00:00Z,0
298,2018-10-22T04:30:00Z,0
299,2018-10-22T05:00:00Z,0
300,2018-10-22T05:30:00Z,0
301,2018-10-22T06:00:00Z,0
302,2018-10-22T06:30:00Z,0
303,2018-10-22T07:00:00Z,0.02232353890244266
304,2018-10-22T07:30:00Z,0.06678271353189301
305,2018-10-22T08:00:00Z,0.1981575428717514
306,2018-10-22T08:30:00Z,0.39711424234063714
307,2018-10-22T09:00:00Z,0.559260938310356
308,2018-10-22T09:30:00Z,0.7403884352478666
309,2018-10-22T10:00:00Z,0.8752839689276714
310,2018-10-22T10:30:00Z,0.9120313043702455
311,2018-10-22T11:00:00Z,1.0455294373463817
312,2018-10-22T11:30:00Z,1.091392953855038
313,2018-10-22T12:00:00Z,1.0799770825414883
314,2018-10-22T12:30:00Z,1.1063623967210756
315,2018-10-22T13:00:00Z,1.0231678239042594
316,2018-10-22T13:30:00Z,0.9307530205440246
317,2018-10-22T14:00:00Z,0.8184209802997365
318,2018-10-22T14:30:00Z,0.6653220356999507
319,2018-10-22T15:00:00Z,0.4677315845851808
320,2018-10-22T15:30:00Z,-0.7699709270233437
321,2018-10-22T16:00:00Z,-0.9344101509001552
322,2018-10-22T16:30:00Z,-1.1894962563228555
323,2018-10-22T17:00:00Z,-1.4965350199989298
324,2018-10-22T17:30:00Z,-1.6393183356309113
325,2018-10-22T18:00:00Z,-1.5612393469894887
326,2018-10-22T18:30:00Z,-1.286949965217386
327,2018-10-22T19:00:00Z,-1.1608653446568007
328,2018-10-22T19:30:00Z,-0.8650806187899782
329,2018-10-22T20:00:00Z,-0.6756953555645331
330,2018-10-22T20:30:00Z,-0.42043867890561826
331,2018-10-22T21:00:00Z,0
332,2018-10-22T21:30:00Z,0
333,2018-10-22T22:00:00Z,0
334,2018-10-22T22:30:00Z,0
335,2018-10-22T23:00:00Z,0
336,2018-10-22T23:30:00Z,0
